# t_us, static pressure [Pa]
5552959450,101052.062500
5552999097,101052.484375
5553039806,101052.156250
5553079034,101051.640625
5553119241,101052.000000
5553159031,101051.906250
5553199430,101052.312500
5553239277,101052.203125
5553279942,101051.937500
5553319214,101051.500000
5553359078,101052.437500
5553399677,101052.500000
5553439311,101052.171875
5553479152,101052.718750
5553519537,101051.781250
5553559115,101052.062500
5553599103,101051.828125
5553639257,101052.875000
5553679673,101052.031250
5553723594,101052.500000
5553763934,101052.796875
5553803878,101052.656250
5553843603,101052.609375
5553883616,101051.875000
5553924093,101052.046875
5553964198,101052.718750
5554004585,101052.328125
5554044572,101053.031250
5554086986,101051.890625
5554126253,101052.265625
5554166518,101051.437500
5554207173,101052.984375
5554247296,101052.312500
5554287004,101052.156250
5554327719,101053.046875
5554368034,101052.218750
5554408409,101052.859375
5554450393,101052.593750
5554490560,101052.062500
5554530410,101052.062500
5554570014,101052.437500
5554610483,101052.671875
5554650606,101051.593750
5554691132,101052.359375
5554731007,101052.468750
5554771331,101052.296875
5554814857,101052.703125
5554854324,101051.781250
5554894570,101052.484375
5554934759,101052.296875
5554974700,101052.296875
5555014698,101051.328125
5555054152,101053.062500
5555094345,101052.093750
5555134224,101052.703125
5555174769,101052.593750
5555214186,101052.046875
5555254504,101052.406250
5555294644,101051.562500
5555334499,101052.375000
5555375011,101051.531250
5555415133,101052.500000
5555455490,101052.109375
5555495652,101051.609375
5555535418,101052.687500
5555578420,101052.625000
5555618322,101052.156250
5555658517,101052.562500
5555698223,101052.359375
5555738311,101052.750000
5555778491,101051.937500
5555818599,101052.796875
5555858643,101052.000000
5555899034,101052.781250
5555942405,101052.015625
5555982046,101052.609375
5556022699,101053.093750
5556063103,101052.546875
5556107059,101052.390625
5556147636,101051.812500
5556187406,101052.968750
5556227187,101052.578125
5556267561,101052.343750
5556307631,101052.812500
5556347544,101051.984375
5556387057,101052.218750
5556427781,101051.828125
5556470743,101051.734375
5556510541,101052.000000
5556551048,101051.750000
5556591121,101052.140625
5556631067,101051.953125
5556671097,101052.406250
5556711617,101052.796875
5556751911,101051.859375
5556791650,101052.843750
5556834299,101052.265625
5556874962,101052.812500
5556915631,101052.468750
5556955115,101052.796875
5556996017,101052.484375
5557036543,101051.968750
5557076913,101053.500000
5557116442,101051.671875
5557156858,101052.109375
5557200294,101052.062500
5557240487,101052.078125
5557280019,101052.187500
5557320708,101051.921875
5557360035,101052.859375
5557400072,101051.843750
5557440248,101052.468750
5557480962,101052.781250
5557520393,101052.390625
5557560697,101053.031250
5557600201,101052.375000
5557640672,101053.140625
5557680863,101053.109375
5557720205,101052.468750
5557763937,101052.937500
5557803344,101052.453125
5557843497,101052.375000
5557883638,101052.765625
5557924088,101052.343750
5557965102,101051.437500
5558005775,101051.671875
5558045485,101051.781250
5558086129,101051.625000
5558129978,101053.328125
5558169487,101051.953125
5558209974,101052.812500
5558249252,101051.937500
5558292766,101051.750000
5558332770,101052.765625
5558372365,101052.171875
5558413003,101052.562500
5558453335,101052.296875
5558493514,101052.984375
5558533482,101052.609375
5558573079,101051.859375
5558613967,101053.109375
5558653735,101051.734375
5558694401,101052.500000
5558734004,101051.906250
5558775080,101052.203125
5558815050,101052.609375
5558855420,101052.234375
5558895146,101052.265625
5558935869,101052.062500
5558975196,101052.359375
5559015835,101051.750000
5559058296,101052.953125
5559098120,101052.625000
5559138903,101052.625000
5559178452,101051.328125
5559218818,101052.140625
5559258078,101052.734375
5559298194,101052.375000
5559338956,101052.234375
5559378512,101052.500000
5559418650,101052.359375
5559458803,101052.609375
5559498926,101052.312500
5559538569,101052.984375
5559578176,101052.359375
5559618850,101053.187500
5559658394,101052.937500
5559698220,101052.828125
5559738121,101052.484375
5559778295,101052.703125
5559821911,101051.906250
5559861065,101052.484375
5559901355,101051.796875
5559941214,101051.812500
5559981111,101052.000000
5560021758,101052.171875
5560061712,101051.734375
5560102022,101052.593750
5560142510,101051.890625
5560185670,101051.812500
5560226066,101052.875000
5560266304,101052.500000
5560306006,101052.750000
5560346562,101051.906250
5560386396,101052.953125
5560426784,101052.125000
5560466452,101052.890625
5560506728,101052.515625
5560549598,101052.890625
5560590020,101052.953125
5560630730,101052.187500
5560670798,101053.328125
5560710314,101052.359375
5560750147,101052.953125
5560790772,101052.218750
5560830497,101052.312500
5560870498,101053.593750
5560914562,101053.078125
5560954494,101052.671875
5560994976,101052.937500
5561034487,101052.953125
5561074032,101052.843750
5561115012,101052.656250
5561155592,101052.421875
5561195610,101052.562500
5561235087,101052.937500
5561275514,101051.734375
5561315582,101052.796875
5561355022,101051.890625
5561395522,101052.968750
5561435646,101052.375000
5561477268,101052.281250
5561517335,101053.078125
5561557679,101052.687500
5561597886,101052.671875
5561637110,101052.671875
5561677206,101052.968750
5561717034,101052.828125
5561757001,101053.000000
5561797479,101053.203125
5561839872,101052.453125
5561880895,101052.984375
5561920124,101053.250000
5561960737,101053.140625
5562000478,101052.671875
5562040149,101051.984375
5562081752,101053.046875
5562122055,101051.859375
5562162415,101052.281250
5562205676,101052.500000
5562245663,101052.000000
5562285849,101053.843750
5562325477,101052.203125
5562365050,101052.718750
5562405768,101051.765625
5562445563,101052.906250
5562485329,101052.375000
5562525962,101052.406250
5562565462,101052.671875
5562606755,101052.640625
5562646356,101053.578125
5562686120,101052.437500
5562726807,101052.359375
5562766893,101053.015625
5562806694,101051.968750
5562846845,101052.500000
5562886631,101052.484375
5562926185,101052.312500
5562966970,101052.484375
5563007011,101052.187500
5563047011,101052.609375
5563087460,101052.921875
5563129081,101053.062500
5563172996,101053.187500
5563212820,101052.546875
5563252197,101051.937500
5563292525,101052.796875
