# t_us, speed_mps
# from 0x40/0x80 odometry frames. Both replay harnesses read the first two columns only; the rest is the producer's own record: stddev_mps, delay_ms, reverse (1 = travelling backwards, blank = direction unknown)
5557968357,0.0000,0.0802,84,
5558072000,0.0000,0.0802,87,
5558169661,0.0000,0.0802,84,
5558271197,0.0000,0.0802,85,
5558370728,0.0000,0.0802,85,
5558469404,0.0000,0.0802,83,
5558571730,0.0000,0.0802,84,
5558671249,0.0000,0.0802,84,
5558770434,0.0000,0.0802,83,
5558877889,0.0000,0.0802,88,
5558978532,0.0000,0.0802,88,
5559076930,0.0000,0.0802,87,
5559179701,0.0000,0.0802,89,
5559277699,0.0000,0.0802,86,
5559376647,0.0000,0.0802,85,
5559478563,0.0000,0.0802,87,
5559578472,0.0000,0.0802,86,
5559679771,0.0000,0.0802,86,
5559779672,0.0000,0.0802,86,
5559879201,0.0000,0.0802,84,
5559980490,0.0000,0.0802,84,
5560081485,0.0000,0.0802,85,
5560183662,0.0000,0.0802,86,
5560281541,0.0000,0.0802,84,
5560383396,0.0000,0.0802,84,
5560481312,0.0000,0.0802,83,
5560586884,0.0000,0.0802,88,
5560687447,0.0000,0.0802,87,
5560788865,0.0000,0.0802,88,
5560887621,0.0000,0.0802,87,
5560988979,0.0000,0.0802,89,
5561088325,0.0000,0.0802,87,
5561187376,0.0000,0.0802,86,
5561290380,0.0000,0.0802,87,
5561390331,0.0000,0.0802,86,
5561489648,0.0000,0.0802,86,
5561590654,0.0000,0.0802,85,
5561690285,0.0000,0.0802,85,
5561791055,0.0000,0.0802,84,
5561890875,0.0000,0.0802,84,
5561992195,0.0000,0.0802,85,
5562091771,0.0000,0.0802,84,
5562198445,0.0000,0.0802,89,
5562301688,0.0000,0.0802,91,
5562399831,0.0000,0.0802,89,
5562502260,0.0000,0.0802,91,
5562600128,0.0000,0.0802,88,
5562703730,0.0000,0.0802,91,
5562798448,0.0000,0.0802,85,
5562905213,0.0000,0.0802,92,
5563000069,0.0000,0.0802,84,
5563108016,0.0000,0.0802,91,
5563201014,0.0000,0.0802,84,
5563301019,0.0000,0.0802,83,
5563407043,0.0000,0.0802,88,
5563509397,0.0000,0.0802,91,
5563606996,0.0000,0.0802,88,
5563710211,0.0000,0.0802,89,
5563808417,0.0000,0.0802,88,
5563910895,0.0000,0.0802,89,
5564008753,0.0000,0.0802,88,
5564111282,0.0000,0.0802,89,
5564209292,0.0000,0.0802,87,
5564312077,0.0000,0.0802,89,
5564407725,0.0000,0.0802,85,
5564512286,0.0000,0.0802,88,
5564608334,0.0000,0.0802,85,
5564713618,0.0000,0.0802,88,
5564809756,0.0000,0.0802,84,
5564913550,0.0000,0.0802,88,
5565011481,0.0000,0.0802,85,
5565114968,0.0000,0.0802,88,
5565211863,0.0000,0.0802,84,
5565318258,0.0000,0.0802,89,
5565416833,0.0000,0.0802,88,
5565519063,0.0000,0.0802,88,
5565618236,0.0000,0.0802,88,
5565717393,0.0000,0.0802,87,
5565818640,0.0000,0.0802,87,
