# t_us, static pressure [Pa]
340804001,92595.859375
340844002,92596.250000
340884299,92596.625000
340924123,92596.531250
340964000,92596.218750
341004000,92596.046875
341044000,92596.375000
341084004,92596.218750
341124002,92595.750000
341164312,92596.359375
341204134,92596.234375
341244002,92594.828125
341284002,92595.734375
341323999,92595.218750
341364002,92596.171875
341404000,92595.890625
341444322,92596.453125
341484143,92595.781250
341526078,92595.453125
341566419,92595.812500
341606104,92595.937500
341646000,92595.640625
341686004,92595.718750
341726000,92595.656250
341766000,92595.500000
341806468,92594.875000
341846288,92596.046875
341886117,92595.500000
341926001,92596.312500
341966002,92595.578125
342006002,92595.296875
342045999,92596.578125
342086003,92596.375000
342126298,92596.359375
342166124,92595.421875
342206002,92596.140625
342246000,92595.968750
342286002,92595.312500
342326002,92595.562500
342366001,92595.718750
342406309,92595.578125
342446132,92595.250000
342486002,92595.859375
342526000,92596.250000
342566002,92594.734375
342606002,92595.562500
342646007,92595.890625
342686319,92596.359375
342726143,92595.843750
342766002,92595.796875
342806001,92594.921875
342846002,92595.140625
342886002,92596.406250
342926001,92595.187500
342966328,92595.578125
343006153,92596.156250
343046002,92595.531250
343086001,92596.359375
343126001,92595.734375
343166001,92594.906250
343206000,92596.593750
343246341,92595.468750
343286163,92595.781250
343326010,92596.359375
343367926,92596.937500
343407002,92595.812500
343447001,92595.796875
343487003,92596.312500
343527001,92595.156250
343567035,92595.875000
343607374,92596.328125
343647066,92596.093750
343687001,92596.296875
343727002,92595.421875
343767002,92596.093750
343807003,92595.296875
343847427,92596.015625
343887265,92595.937500
343927075,92594.984375
343967001,92595.359375
344007002,92595.546875
344047000,92595.468750
344087001,92595.750000
344127436,92596.000000
344167263,92595.437500
344207086,92595.234375
344246999,92595.656250
344287005,92595.562500
344326999,92595.968750
344367000,92595.375000
344407450,92595.953125
344447274,92595.875000
344487107,92595.281250
344527004,92595.984375
344567003,92595.828125
344607002,92596.000000
344647002,92595.375000
344687536,92595.375000
344727281,92596.640625
344767114,92595.687500
344807001,92596.390625
344847002,92596.234375
344887002,92595.984375
344927031,92595.875000
344967511,92596.015625
345007294,92594.671875
345047117,92596.312500
345087000,92595.375000
345127000,92595.390625
345167001,92596.078125
345207001,92595.531250
345247003,92596.437500
345287427,92596.140625
345328158,92595.734375
345368192,92595.453125
345408881,92596.328125
345448002,92596.265625
345488003,92596.484375
345528000,92595.296875
345568002,92595.343750
345608515,92595.531250
345648334,92596.156250
345688030,92596.765625
345728441,92596.812500
345768003,92595.687500
345808000,92595.953125
345848001,92595.296875
345888394,92596.890625
345928259,92595.953125
345968037,92596.031250
346008002,92595.781250
346048000,92596.406250
346088003,92596.078125
346128365,92596.281250
346168403,92596.468750
346208226,92595.406250
346248092,92595.281250
346288001,92595.671875
346328861,92596.250000
346368000,92595.859375
346408001,92595.921875
346448410,92596.109375
346488235,92596.234375
346528320,92597.171875
346568000,92595.890625
346608000,92596.484375
346648000,92596.968750
346687999,92596.296875
346728376,92596.343750
346768244,92596.468750
346808029,92596.343750
346848002,92595.984375
346888000,92595.812500
346928000,92594.953125
346968002,92595.906250
347008392,92596.859375
347048213,92596.125000
347088041,92595.843750
347128001,92595.953125
347167999,92596.312500
347208002,92595.859375
347248001,92596.609375
347288398,92596.203125
347328221,92596.000000
347368050,92595.828125
347408000,92595.968750
347449801,92595.312500
347488999,92596.687500
347529003,92596.171875
347569002,92596.015625
347609001,92595.765625
347649345,92595.406250
347689254,92594.921875
347728999,92595.921875
347769001,92596.031250
347809002,92595.312500
347849000,92595.109375
347889002,92595.703125
347929310,92595.015625
347969133,92595.218750
348009001,92594.468750
348049000,92594.562500
348088999,92593.937500
348129002,92592.578125
348169002,92592.359375
348209319,92592.640625
348249141,92592.062500
348289004,92590.593750
348328999,92591.078125
348369002,92590.109375
348409001,92588.500000
348449001,92588.890625
348489331,92588.406250
348529152,92587.640625
348569001,92586.656250
348609002,92586.656250
348649001,92585.984375
348689000,92585.250000
348729001,92584.046875
348769341,92585.046875
348809166,92583.968750
348849002,92583.703125
348889001,92583.921875
348929002,92582.968750
348969002,92583.609375
349009003,92583.250000
349049349,92581.937500
349089176,92582.718750
349129019,92583.015625
349168999,92582.109375
349209001,92582.656250
349248999,92582.546875
349289003,92582.171875
349329358,92581.968750
349369190,92582.593750
349409134,92581.687500
349448999,92582.046875
349490759,92582.921875
349530000,92582.187500
349570000,92582.203125
349610002,92581.265625
349650000,92582.437500
349690395,92581.625000
349731587,92581.828125
349771153,92581.640625
349811022,92581.359375
349851000,92581.031250
349891000,92581.437500
349930999,92582.281250
349971002,92580.625000
350011340,92581.687500
350051165,92581.031250
350091010,92581.015625
350131065,92580.921875
350170999,92581.125000
350211001,92581.515625
350251002,92581.218750
350291352,92580.703125
350331380,92580.578125
350371000,92580.375000
350411002,92580.406250
350451000,92580.546875
350491001,92579.343750
350531659,92579.859375
350571364,92579.000000
350611311,92579.546875
350651008,92577.625000
350691000,92578.734375
350731684,92578.453125
350771000,92579.890625
350811001,92579.859375
350851371,92579.765625
