# t_us, gyr_frd_x [rad/s], gyr_frd_y [rad/s], gyr_frd_z [rad/s], acc_frd_x [m/s^2], acc_frd_y [m/s^2], acc_frd_z [m/s^2]  -- block-averaged from 786 Hz by 8 (inslib_decimate_dataset.py)
366946,0.00109915775,0.00363055136,-0.00196516079,-0.0727238754,0.095169516,-9.84435867
376902,0.00186523737,0.00379709035,-0.00239816232,-0.0805050308,0.103249947,-9.84944636
386857,0.00103254212,0.0038303982,-0.00253139357,-0.0742202515,0.0927753143,-9.84914708
396813,0.00123238897,0.00373047475,-0.00246477796,-0.0757166275,0.0969651673,-9.85333693
406769,0.00143223584,0.00333078102,-0.00149885146,-0.0715267746,0.0894832871,-9.85722751
416724,0.00159877487,0.00426339971,-0.00229823889,-0.07930793,0.0924760391,-9.85932244
426680,0.000699464012,0.00386370601,-0.00193185298,-0.0769137283,0.0939724151,-9.85243911
436636,0.00146554364,0.0034973201,-0.00186523735,-0.0817021316,0.0954687912,-9.84585505
446591,0.00139892801,0.00349732007,-0.00196516075,-0.0781108292,0.0933738647,-9.85094273
456547,0.00233154666,0.00289777949,-0.00153215928,-0.0760159027,0.0942716902,-9.85303766
466502,0.000866003076,0.00393032161,-0.00156546707,-0.0712274994,0.0969651673,-9.85722751
476458,0.00119908117,0.00319754979,-0.00183192955,-0.0664390961,0.0873883606,-9.85213983
486414,0.00179862173,0.0033640888,-0.00243147011,-0.0670376465,0.0981622682,-9.85453403
496369,0.00183192956,0.00343070447,-0.00153215927,-0.0748188019,0.0948702409,-9.85722751
506325,0.00173200614,0.00306431855,-0.00133231242,-0.0763151779,0.0996586441,-9.85632968
516280,0.00173200612,0.00409686063,-0.00146554365,-0.070628949,0.0942716903,-9.85513258
526236,0.00206508421,0.00386370591,-0.00213169983,-0.0739209763,0.0981622681,-9.85573113
536192,0.00179862176,0.003164242,-0.00259800921,-0.0703296738,0.0918774887,-9.86201591
546147,0.00196516078,0.00333078108,-0.00143223584,-0.0703296738,0.0921767639,-9.86141736
