# t_us, lat_deg, lon_deg, h_m, cov_pos_ned nn,ne,nd,ee,ed,dd [m^2], vn, ve, vd [m/s], cov_vel_ned nn,ne,nd,ee,ed,dd [(m/s)^2], vel_ok
# Crazyflie stateEstimate position (flow/UWB deck) as position-only fixes
2033545000,49.8727957791,8.6511832499,144.1852,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2033645000,49.8727959525,8.6511831820,144.3152,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2033748000,49.8727961676,8.6511830597,144.4680,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2033845000,49.8727964179,8.6511828967,144.6240,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2033945000,49.8727966088,8.6511828152,144.7725,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2034045000,49.8727967647,8.6511827745,144.9111,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2034145000,49.8727968459,8.6511828424,145.0439,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2034245000,49.8727968810,8.6511828696,145.1680,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2034345000,49.8727967888,8.6511829782,145.2813,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2034449000,49.8727966220,8.6511830326,145.3623,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2034545000,49.8727964574,8.6511830326,145.4443,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2034645000,49.8727962181,8.6511829918,145.5059,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2034745000,49.8727959306,8.6511829511,145.5654,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2034845000,49.8727956277,8.6511828831,145.6074,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2034945000,49.8727953950,8.6511827881,145.6387,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2035045000,49.8727951404,8.6511826930,145.6631,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2035145000,49.8727949648,8.6511824892,145.6865,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2035245000,49.8727948419,8.6511822175,145.7041,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2035345000,49.8727947761,8.6511817828,145.7188,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2035445000,49.8727947409,8.6511811579,145.7285,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2035545000,49.8727947322,8.6511803835,145.7373,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2035645000,49.8727947848,8.6511792832,145.7441,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2035745000,49.8727948375,8.6511782643,145.7529,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2035845000,49.8727950043,8.6511771368,145.7627,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2035945000,49.8727952019,8.6511761315,145.7617,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2036045000,49.8727954345,8.6511753436,145.7627,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2036145000,49.8727957813,8.6511748002,145.7754,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2036245000,49.8727961479,8.6511743247,145.7813,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2036349000,49.8727966461,8.6511739715,145.7813,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2036447000,49.8727972102,8.6511737134,145.7783,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2036545000,49.8727978127,8.6511735504,145.7744,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2036645000,49.8727983692,8.6511734689,145.7783,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2036745000,49.8727990628,8.6511734825,145.7813,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2036845000,49.8727996134,8.6511735232,145.7910,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2036945000,49.8728000989,8.6511736726,145.8027,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2037045000,49.8728004862,8.6511739308,145.8115,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2037145000,49.8728008566,8.6511741617,145.8105,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2037245000,49.8728012281,8.6511743247,145.7969,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
2037345000,49.8728016363,8.6511745828,145.7979,0.0025,0,0,0.0025,0,0.01,0.0000,0.0000,0.0000,0,0,0,0,0,0,0
