# t_us, static pressure [Pa]
3419624715,99182.703125
3419664417,99180.750000
3419704793,99180.453125
3419744058,99179.281250
3419784809,99182.093750
3419824411,99182.296875
3419864539,99184.078125
3419905589,99184.500000
3419945570,99182.328125
3419988396,99182.000000
3420028226,99181.625000
3420068723,99181.640625
3420108373,99184.406250
3420148540,99184.031250
3420188491,99183.468750
3420228872,99183.812500
3420269033,99182.890625
3420309830,99183.046875
3420352057,99184.703125
3420392706,99184.531250
3420432323,99184.578125
3420472035,99183.343750
3420512935,99182.203125
3420552120,99184.078125
3420592104,99185.250000
3420632310,99184.171875
3420672461,99184.656250
3420716136,99182.671875
3420757423,99184.843750
3420797285,99184.781250
3420837771,99183.781250
3420880847,99184.609375
3420920143,99185.250000
3420960514,99184.234375
3421000069,99183.937500
3421040223,99185.687500
3421080426,99186.265625
3421120211,99185.359375
3421160355,99185.484375
3421200226,99184.750000
3421240156,99184.640625
3421280819,99185.437500
3421320562,99186.312500
3421360031,99186.046875
3421400233,99186.156250
3421441027,99187.859375
3421482077,99187.234375
3421522691,99187.500000
3421562038,99188.109375
3421602817,99186.906250
3421645644,99184.593750
3421685418,99186.562500
3421726046,99187.234375
3421766911,99184.718750
3421806007,99185.734375
